	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
381	False	False	False	True	False	False	False	False	False	False	False	True	True	False	False	False	2
382	False	False	False	True	False	False	False	False	False	False	False	True	True	False	True	False	1
383	False	False	False	True	False	False	False	False	False	False	False	True	True	True	False	True	1
384	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	3
385	False	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	1
386	False	False	False	True	False	False	False	False	False	False	True	False	False	True	True	False	1
387	False	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	1
388	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	5
389	False	False	False	True	False	False	False	False	False	False	True	True	False	False	True	False	2
390	False	False	False	True	False	False	False	False	False	False	True	True	True	True	False	False	1
391	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	7
392	False	False	False	True	False	False	False	False	True	False	False	False	False	True	False	False	1
393	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	1
394	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	3
395	False	False	False	True	False	False	False	False	True	False	False	True	False	False	True	False	1
396	False	False	False	True	False	False	False	False	True	False	False	True	True	False	True	False	1
397	False	False	False	True	False	False	False	False	True	False	False	True	True	True	True	False	1
398	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	4
399	False	False	False	True	False	False	False	False	True	False	True	False	False	False	True	False	3
400	False	False	False	True	False	False	False	False	True	False	True	False	False	True	False	False	3
401	False	False	False	True	False	False	False	False	True	False	True	False	True	False	False	False	1
402	False	False	False	True	False	False	False	False	True	False	True	True	False	False	False	False	5
403	False	False	False	True	False	False	False	False	True	False	True	True	False	False	True	False	2
404	False	False	False	True	False	False	False	False	True	False	True	True	False	True	False	False	2
405	False	False	False	True	False	False	False	False	True	False	True	True	False	True	True	False	2
406	False	False	False	True	False	False	False	False	True	False	True	True	True	False	False	False	2
407	False	False	False	True	False	False	False	False	True	False	True	True	True	False	True	False	1
408	False	False	False	True	False	False	False	True	False	False	False	False	False	True	False	False	1
409	False	False	False	True	False	False	False	True	False	False	False	False	False	True	True	False	1
410	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	1
411	False	False	False	True	False	False	False	True	False	False	True	False	True	False	False	False	1
412	False	False	False	True	False	False	False	True	True	False	False	True	True	False	False	True	1
413	False	False	False	True	False	False	False	True	True	False	True	True	False	True	False	False	1
414	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	5
415	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	3
416	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	2
417	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	5
418	False	False	False	True	False	False	True	False	False	False	False	False	True	False	True	False	3
419	False	False	False	True	False	False	True	False	False	False	False	False	True	True	False	False	1
420	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	5
421	False	False	False	True	False	False	True	False	False	False	False	True	False	False	True	False	2
422	False	False	False	True	False	False	True	False	False	False	False	True	False	True	True	False	1
423	False	False	False	True	False	False	True	False	False	False	False	True	True	False	False	False	2
424	False	False	False	True	False	False	True	False	False	False	False	True	True	False	True	False	1
425	False	False	False	True	False	False	True	False	False	False	False	True	True	False	True	True	2
426	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	2
427	False	False	False	True	False	False	True	False	False	False	True	False	False	True	False	False	2
428	False	False	False	True	False	False	True	False	False	False	True	False	True	False	False	False	1
429	False	False	False	True	False	False	True	False	False	False	True	False	True	False	True	False	1
430	False	False	False	True	False	False	True	False	False	False	True	True	False	False	False	False	2
431	False	False	False	True	False	False	True	False	False	False	True	True	True	True	False	False	1
432	False	False	False	True	False	False	True	False	True	False	False	False	False	False	False	False	4
433	False	False	False	True	False	False	True	False	True	False	False	False	False	False	True	False	1
434	False	False	False	True	False	False	True	False	True	False	False	True	False	False	False	False	2
435	False	False	False	True	False	False	True	False	True	False	False	True	False	False	True	False	1
436	False	False	False	True	False	False	True	False	True	False	False	True	False	True	False	False	3
437	False	False	False	True	False	False	True	False	True	False	False	True	False	True	True	False	1
438	False	False	False	True	False	False	True	False	True	False	False	True	True	True	False	False	1
439	False	False	False	True	False	False	True	False	True	False	True	False	False	False	False	False	1
440	False	False	False	True	False	False	True	False	True	False	True	False	False	False	True	False	1
441	False	False	False	True	False	False	True	False	True	False	True	True	False	False	False	False	2
442	False	False	False	True	False	False	True	False	True	False	True	True	False	False	True	False	3
443	False	False	False	True	False	False	True	False	True	False	True	True	False	True	True	False	1
444	False	False	False	True	False	False	True	False	True	False	True	True	True	True	True	False	3
445	False	False	False	True	False	False	True	False	True	False	True	True	True	True	True	True	1
446	False	False	False	True	False	False	True	True	False	False	True	False	False	True	True	True	1
447	False	False	False	True	False	False	True	True	False	False	True	True	True	False	True	False	1
448	False	False	False	True	False	False	True	True	True	False	False	True	True	True	False	False	1
449	False	False	False	True	False	False	True	True	True	False	True	True	False	False	False	False	2
450	False	False	False	True	False	False	True	True	True	False	True	True	False	True	True	False	1
451	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	7
452	False	False	False	True	False	True	False	False	False	False	False	False	False	False	True	False	2
453	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	1
454	False	False	False	True	False	True	False	False	False	False	False	True	False	False	False	False	3
455	False	False	False	True	False	True	False	False	False	False	False	True	False	False	True	True	1
456	False	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	1
